kingdom	phylum	class	order	family	name	genus	species	author	taxonID	fossil_status
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus adustus	Antechinus	adustus	(Thomas, 1923)	2435374	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus agilis	Antechinus	agilis	Dickman, Parnaby, Crowther & King, 1998	2435369	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus bellus	Antechinus	bellus	(Thomas, 1904)	2435372	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus godmani	Antechinus	godmani	(Thomas, 1923)	2435376	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus stuartii	Antechinus	stuartii	MacLeay, 1841	2435370	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus subtropicus	Antechinus	subtropicus	Van Dyck & Crowther, 2000	2435373	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Antechinus swainsonii	Antechinus	swainsonii	(Waterhouse, 1840)	2435377	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasycercus cristicauda	Dasycercus	cristicauda	(Krefft, 1867)	2435422	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Micromurexia habbema	Micromurexia	habbema	(Tate & Archbold, 1941)	2435439	Resampled
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Murexia longicaudata	Murexia	longicaudata	(Schlegel, 1866)	2435424	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Myoictis melas	Myoictis	melas	(Müller, 1840)	2435443	Resampled
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Ningaui timealeyi	Ningaui	timealeyi	Archer, 1975	2435426	Resampled
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Parantechinus apicalis	Parantechinus	apicalis	(Gray, 1842)	2435446	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Phascomurexia naso	Phascomurexia	naso	(Jentink, 1911)	2435412	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Planigale gilesi	Planigale	gilesi	Aitken, 1972	2435457	Resampled
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Pseudantechinus bilarni	Pseudantechinus	bilarni	(Johnson, 1954)	2435383	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Pseudantechinus macdonnellensis	Pseudantechinus	macdonnellensis	(Spencer, 1896)	2435382	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis bindi	Sminthopsis	bindi	Van Dyck, Woinarski & Press, 1994	2435404	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis dolichura	Sminthopsis	dolichura	Kitchener, Stoddart & Henry, 1984	2435399	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis fuliginosus	Sminthopsis	fuliginosus	(Gould, 1852)	2435400	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis griseoventer	Sminthopsis	griseoventer	Kitchener, Stoddart & Henry, 1984	2435401	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis hirtipes	Sminthopsis	hirtipes	Thomas, 1898	2435408	Resampled
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis virginiae	Sminthopsis	virginiae	(de Tarragon, 1847)	2435387	no
Animalia	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Sminthopsis youngsoni	Sminthopsis	youngsoni	McKenzie & Archer, 1982	2435397	no
Animalia	Chordata	Mammalia	Dermoptera	Cynocephalidae	Cynocephalus volans	Cynocephalus	volans	(Linnaeus, 1758)	5218414	no
Animalia	Chordata	Mammalia	Dermoptera	Cynocephalidae	Galeopterus variegatus	Galeopterus	variegatus	(Audebert, 1799)	2432087	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Caluromys derbianus	Caluromys	derbianus	(Waterhouse, 1841)	2439992	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Chironectes minimus	Chironectes	minimus	(Zimmermann, 1780)	5219955	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Cryptonanus unduaviensis	Cryptonanus	unduaviensis	Tate, 1931	5786541	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis albiventris	Didelphis	albiventris	Lund, 1840	2439930	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus dryas	Gracilinanus	dryas	(Thomas, 1898)	2439849	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus microtarsus	Gracilinanus	microtarsus	(Wagner, 1842)	2439856	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa murina	Marmosa	murina	(Linnaeus, 1758)	2439873	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa nesaea	Marmosa	nesaea	Thomas, 1911	8741322	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa quichua	Marmosa	quichua	Thomas, 1899	2439872	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa xerophila	Marmosa	xerophila	Handley & Gordon, 1979	2439874	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops handleyi	Marmosops	handleyi	(Pine, 1981)	2439956	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Micoureus demerarae	Micoureus	demerarae	(Thomas, 1905)	2439898	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis dimidiata	Monodelphis	dimidiata	(Wagner, 1847)	2439959	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis osgoodi	Monodelphis	osgoodi	Doutt, 1938	2439961	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis palliolata	Monodelphis	palliolata	(Osgood, 1914)	2439969	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis scalops	Monodelphis	scalops	(Thomas, 1888)	2439974	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis touan	Monodelphis	touan	(Shaw, 1800)	9561014	no
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander mcilhennyi	Philander	mcilhennyi	Gardner & Patton, 1972	5219947	no
Animalia	Chordata	Mammalia	Diprotodontia	Hypsiprymnodontidae	Hypsiprymnodon moschatus	Hypsiprymnodon	moschatus	Ramsay, 1876	2440014	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Dendrolagus bennettianus	Dendrolagus	bennettianus	de Vis, 1887	2440210	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Dorcopsis luctuosa	Dorcopsis	luctuosa	(D'Albertis, 1874)	2440145	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Macropus rufus	Macropus	rufus	(Desmarest, 1822)	5219963	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Petrogale burbidgei	Petrogale	burbidgei	Kitchener & Sanson, 1978	2440120	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Petrogale concinna	Petrogale	concinna	Gould, 1842	2440128	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Petrogale wilkinsi	Petrogale	wilkinsi	Thomas, 1926	4826272	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Thylogale billardierii	Thylogale	billardierii	(Desmarest, 1822)	2440162	no
Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	Thylogale thetis	Thylogale	thetis	(Lesson, 1828)	2440161	no
Animalia	Chordata	Mammalia	Diprotodontia	Petauridae	Dactylopsila palpator	Dactylopsila	palpator	Milne-Edwards, 1888	2440032	no
Animalia	Chordata	Mammalia	Diprotodontia	Petauridae	Petaurus breviceps	Petaurus	breviceps	Waterhouse, 1838	2440043	no
Animalia	Chordata	Mammalia	Diprotodontia	Petauridae	Petaurus norfolcensis	Petaurus	norfolcensis	(Kerr, 1792)	2440049	no
Animalia	Chordata	Mammalia	Diprotodontia	Phalangeridae	Phalanger orientalis	Phalanger	orientalis	(Pallas, 1766)	2440259	no
Animalia	Chordata	Mammalia	Diprotodontia	Phalangeridae	Trichosurus caninus	Trichosurus	caninus	(Ogilby, 1835)	2440251	no
Animalia	Chordata	Mammalia	Diprotodontia	Potoroidae	Aepyprymnus rufescens	Aepyprymnus	rufescens	(Gray, 1837)	2440030	no
Animalia	Chordata	Mammalia	Diprotodontia	Pseudocheiridae	Pseudocheirus peregrinus	Pseudocheirus	peregrinus	(Boddaert, 1785)	2440062	no
Animalia	Chordata	Mammalia	Diprotodontia	Pseudocheiridae	Pseudochirops archeri	Pseudochirops	archeri	(Collett, 1884)	2440076	no
Animalia	Chordata	Mammalia	Diprotodontia	Pseudocheiridae	Pseudochirops corinnae	Pseudochirops	corinnae	(Thomas, 1897)	2440072	no
Animalia	Chordata	Mammalia	Diprotodontia	Pseudocheiridae	Pseudochirulus canescens	Pseudochirulus	canescens	(Waterhouse, 1846)	2440088	Resampled
Animalia	Chordata	Mammalia	Diprotodontia	Pseudocheiridae	Pseudochirulus cinereus	Pseudochirulus	cinereus	Tate, 1945	2440096	no
Animalia	Chordata	Mammalia	Diprotodontia	Tarsipedidae	Tarsipes rostratus	Tarsipes	rostratus	Gervais & Verreaux, 1842	2440056	Resampled
Animalia	Chordata	Mammalia	Diprotodontia	Vombatidae	Vombatus ursinus	Vombatus	ursinus	(Shaw, 1800)	2440301	Resampled
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Atelerix albiventris	Atelerix	albiventris	(Wagner, 1841)	2437140	Resampled
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Atelerix frontalis	Atelerix	frontalis	(A.Smith, 1831)	2437132	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Atelerix sclateri	Atelerix	sclateri	Anderson, 1895	2437135	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Atelerix spinifex	Atelerix	spinifex	Thomas, 1918	8851191	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Echinosorex gymnura	Echinosorex	gymnura	(Raffles, 1822)	2437114	Resampled
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus amurensis	Erinaceus	amurensis	Schrenk, 1859	5219617	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus europaeus	Erinaceus	europaeus	Linnaeus, 1758	5219616	Resampled
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Erinaceus roumanicus	Erinaceus	roumanicus	Barrett-Hamilton, 1900	5219618	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Hemiechinus auritus	Hemiechinus	auritus	(Gmelin, 1770)	2437125	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Hemiechinus collaris	Hemiechinus	collaris	(Gray, 1830)	2437124	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Hylomys megalotis	Hylomys	megalotis	Jenkins & M.F.Robinson, 2002	2437168	Resampled
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Mesechinus dauuricus	Mesechinus	dauuricus	(Sundevall, 1842)	2437143	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Neohylomys hainanensis	Neohylomys	hainanensis	Shaw & Wong, 1959	2437121	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Neotetracus sinensis	Neotetracus	sinensis	Trouessart, 1909	2437164	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Paraechinus hypomelas	Paraechinus	hypomelas	(Brandt, 1836)	2437154	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Podogymnura truei	Podogymnura	truei	Mearns, 1905	2437119	no
Animalia	Chordata	Mammalia	Erinaceomorpha	Hemiechinus	Hemiechinus hypomelas	Hemiechinus	hypomelas	Anderson, 1878	8998877	no
Animalia	Chordata	Mammalia	Hyracoidea	Procaviidae	Dendrohyrax arboreus	Dendrohyrax	arboreus	(A.Smith, 1827)	2437044	no
Animalia	Chordata	Mammalia	Hyracoidea	Procaviidae	Dendrohyrax dorsalis	Dendrohyrax	dorsalis	(Fraser, 1854)	2437046	no
Animalia	Chordata	Mammalia	Hyracoidea	Procaviidae	Heterohyrax brucei	Heterohyrax	brucei	(Gray, 1868)	2437073	no
Animalia	Chordata	Mammalia	Hyracoidea	Procaviidae	Procavia capensis	Procavia	capensis	(Pallas, 1766)	5219598	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Brachylagus idahoensis	Brachylagus	idahoensis	(Merriam, 1891)	2436688	Resampled
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus coreanus	Lepus	coreanus	Thomas, 1892	2436716	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus flavigularis	Lepus	flavigularis	Wagner, 1844	2436717	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus othus	Lepus	othus	Merriam, 1900	2436701	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus saxatilis	Lepus	saxatilis	F.Cuvier, 1823	2436775	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus timidus	Lepus	timidus	Linnaeus, 1758	2436756	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus townsendii	Lepus	townsendii	Bachman, 1839	2436705	Resampled
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus yarkandensis	Lepus	yarkandensis	Günther, 1875	2436787	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Pentalagus furnessi	Pentalagus	furnessi	(Stone, 1900)	2436950	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Poelagus marjorita	Poelagus	marjorita	(St.Leger, 1929)	2436948	Resampled
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Pronolagus randensis	Pronolagus	randensis	Jameson, 1907	2436933	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus dicei	Sylvilagus	dicei	Harris, 1932	2436906	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus floridanus	Sylvilagus	floridanus	(J.A.Allen, 1890)	2436886	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus nuttallii	Sylvilagus	nuttallii	(Bachman, 1837)	2436854	no
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus palustris	Sylvilagus	palustris	(Bachman, 1837)	2436840	Resampled
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus transitionalis	Sylvilagus	transitionalis	(Bangs, 1895)	2436905	no
Animalia	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona erythrotis	Ochotona	erythrotis	(Büchner, 1890)	2437001	no
Animalia	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona forresti	Ochotona	forresti	Thomas, 1923	2436964	no
Animalia	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona nubrica	Ochotona	nubrica	Thomas, 1922	2437014	no
Animalia	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona thibetana	Ochotona	thibetana	(Milne-Edwards, 1871)	2436957	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus brachyrhynchus	Elephantulus	brachyrhynchus	(A.Smith, 1836)	2440856	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus edwardii	Elephantulus	edwardii	(A.Smith, 1839)	2440847	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus fuscipes	Elephantulus	fuscipes	(Thomas, 1894)	2440843	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus fuscus	Elephantulus	fuscus	(Peters, 1852)	2440846	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus intufi	Elephantulus	intufi	(A.Smith, 1836)	2440842	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus myurus	Elephantulus	myurus	Thomas & Schwann, 1906	2440855	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus revoili	Elephantulus	revoili	(Huet, 1881)	2440845	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus rozeti	Elephantulus	rozeti	(Duvernoy, 1833)	2440839	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus rufescens	Elephantulus	rufescens	(Peters, 1878)	2440848	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Elephantulus rupestris	Elephantulus	rupestris	(A.Smith, 1831)	2440844	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Macroscelides proboscideus	Macroscelides	proboscideus	(Shaw, 1800)	2440869	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Petrodromus tetradactylus	Petrodromus	tetradactylus	Peters, 1846	2440858	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Rhynchocyon chrysopygus	Rhynchocyon	chrysopygus	Günther, 1881	5220103	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Rhynchocyon cirnei	Rhynchocyon	cirnei	Peters, 1847	5220104	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Rhynchocyon macrurus	Rhynchocyon	macrurus	Gunther, 1881	8724381	no
Animalia	Chordata	Mammalia	Macroscelidea	Macroscelididae	Rhynchocyon petersi	Rhynchocyon	petersi	Bocage, 1880	5220100	no
Animalia	Chordata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus anatinus	Ornithorhynchus	anatinus	(Shaw, 1799)	2433376	Resampled
Animalia	Chordata	Mammalia	Monotremata	Tachyglossidae	Zaglossus attenboroughi	Zaglossus	attenboroughi	Flannery & Groves, 1998	2433390	Resampled
Animalia	Chordata	Mammalia	Notoryctemorphia	Notoryctidae	Notoryctes typhlops	Notoryctes	typhlops	(Stirling, 1889)	2440825	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes caniventer	Caenolestes	caniventer	Anthony, 1921	2433364	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes condorensis	Caenolestes	condorensis	Albuja V. & Patterson, 1996	2433363	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes convelatus	Caenolestes	convelatus	Anthony, 1924	2433360	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes fuliginosus	Caenolestes	fuliginosus	(Tomes, 1863)	2433365	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Lestoros inca	Lestoros	inca	(Thomas, 1917)	2433374	no
Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Rhyncholestes raphanurus	Rhyncholestes	raphanurus	Osgood, 1924	2433370	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Echymipera kalubu	Echymipera	kalubu	(Fischer, 1829)	2435317	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Echymipera rufescens	Echymipera	rufescens	(Peters & Doria, 1875)	2435324	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon auratus	Isoodon	auratus	(Ramsay, 1887)	2435307	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon fusciventer	Isoodon	fusciventer	Gray, 1841	9815637	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon macrourus	Isoodon	macrourus	(Gould, 1842)	2435304	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Isoodon obesulus	Isoodon	obesulus	(Shaw, 1797)	2435311	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Microperoryctes longicauda	Microperoryctes	longicauda	(Peters & Doria, 1876)	2435340	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Microperoryctes papuensis	Microperoryctes	papuensis	(Laurie, 1952)	2435344	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Perameles bouganville	Perameles	bouganville	Spencer, 1897	5219456	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Perameles gunnii	Perameles	gunnii	Gray, 1838	5219455	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Perameles nasuta	Perameles	nasuta	Geoffroy Saint-Hilaire, 1804	5219457	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Peroryctes broadbenti	Peroryctes	broadbenti	(Ramsay, 1879)	2435332	no
Animalia	Chordata	Mammalia	Peramelemorphia	Peramelidae	Peroryctes raffrayana	Peroryctes	raffrayana	(Milne-Edwards, 1878)	2435329	no
Animalia	Chordata	Mammalia	Peramelemorphia	Thylacomyidae	Macrotis lagotis	Macrotis	lagotis	(Reid, 1837)	5219460	no
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus caballus	Equus	caballus	Linnaeus, 1758	2440886	no
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus hemionus	Equus	hemionus	Pallas, 1775	2440893	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus kiang	Equus	kiang	Moorcroft, 1841	2440887	no
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus zebra	Equus	zebra	Linnaeus, 1758	2440888	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Dicerorhinus sumatrensis	Dicerorhinus	sumatrensis	(G.Fischer, 1814)	2440878	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros bicornis	Diceros	bicornis	(Linnaeus, 1758)	5220111	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros unicornis	Rhinoceros	unicornis	Linnaeus, 1758	5220113	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus indicus	Tapirus	indicus	Desmarest, 1819	2440896	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus pinchaque	Tapirus	pinchaque	(Roulin, 1829)	2440899	Resampled
Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus terrestris	Tapirus	terrestris	(Linnaeus, 1758)	2440898	no
Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis crassicaudata	Manis	crassicaudata	É.Geoffroy Saint-Hilaire, 1803	5219633	no
Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus pygmaeus	Bradypus	pygmaeus	Anderson & Handley, 2001	2436352	no
Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus torquatus	Bradypus	torquatus	Illiger, 1811	2436351	no
Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus tridactylus	Bradypus	tridactylus	Linnaeus, 1758	2436361	no
Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus variegatus	Bradypus	variegatus	Schinz, 1825	2436353	no
Animalia	Chordata	Mammalia	Pilosa	Cyclopedidae	Cyclopes didactylus	Cyclopes	didactylus	(Linnaeus, 1758)	2436326	no
Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus hoffmanni	Choloepus	hoffmanni	Peters, 1858	5219520	Resampled
Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga tridactyla	Myrmecophaga	tridactyla	Linnaeus, 1758	2436346	no
Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Tamandua mexicana	Tamandua	mexicana	(Saussure, 1860)	2436335	no
Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Tamandua tetradactyla	Tamandua	tetradactyla	(Linnaeus, 1758)	2436340	no
Animalia	Chordata	Mammalia	Primates	Aotidae	Aotus trivirgatus	Aotus	trivirgatus	(Humboldt, 1811)	5219590	Resampled
Animalia	Chordata	Mammalia	Primates	Atelidae	Alouatta palliata	Alouatta	palliata	(Gray, 1849)	2436649	no
Animalia	Chordata	Mammalia	Primates	Atelidae	Lagothrix flavicauda	Lagothrix	flavicauda	(Humboldt, 1812)	2436657	no
Animalia	Chordata	Mammalia	Primates	Callitrichidae	Callithrix geoffroyi	Callithrix	geoffroyi	(Humboldt, 1812)	5219539	no
Animalia	Chordata	Mammalia	Primates	Callitrichidae	Leontocebus nigricollis	Leontocebus	nigricollis	(Spix, 1823)	8628111	no
Animalia	Chordata	Mammalia	Primates	Callitrichidae	Leontocebus nigrifrons	Leontocebus	nigrifrons	(I.Geoffroy Saint-Hilaire, 1850)	9509098	no
Animalia	Chordata	Mammalia	Primates	Callitrichidae	Saguinus inustus	Saguinus	inustus	(Schwarz, 1951)	2436475	no
Animalia	Chordata	Mammalia	Primates	Cebidae	Cebus cuscinus	Cebus	cuscinus	Thomas, 1901	8275011	no
Animalia	Chordata	Mammalia	Primates	Cebidae	Cebus leucocephalus	Cebus	leucocephalus	Gray, 1865	7450444	no
Animalia	Chordata	Mammalia	Primates	Cebidae	Saguinus midas	Saguinus	midas	(Linnaeus, 1758)	2436468	Resampled
Animalia	Chordata	Mammalia	Primates	Cebidae	Saimiri ustus	Saimiri	ustus	(I.Geoffroy Saint-Hilaire, 1843)	8885431	Resampled
Animalia	Chordata	Mammalia	Primates	Cebidae	Saimiri vanzolinii	Saimiri	vanzolinii	Ayres, 1985	2436660	no
